customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Call Duration,Data Usage
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,74.7,74.7,Yes,3,4933
5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Monthly,No,Credit card (automatic),56.35,1381.2,No,9,1214
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthly,Yes,Manual,90.8,455.5,Yes,20,2389
0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Manual,107.55,3645.5,No,14,3046
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Manual,19.85,1158.85,No,7,4743
8639-NHQEI,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,43,2197
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,23.85,1672.1,No,57,4787
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,106.15,3152.5,Yes,25,746
3720-DBRWL,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,No,39,3414
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,Yes,26,390
8565-WUXZU,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,No,17,1378
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Manual,90.85,3186.7,Yes,12,1283
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,51,4809
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Manual,74.55,5430.65,No,3,753
2436-QBZFP,Female,0,Yes,Yes,22,No,No,DSL,No,Yes,No,No,Yes,No,Monthly,No,Manual,39.2,849.9,No,38,3258
3420-YJLQT,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,No,Manual,79.55,151.75,No,36,4446
6040-CGACY,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.6,299.4,No,28,856
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.55,1086.75,No,3,4644
8242-PDSGJ,Male,0,Yes,No,70,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,23,4150
0264-CNITK,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1389.6,No,39,2837
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),99.95,3767.4,No,20,615
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Monthly,No,Manual,59.8,3641.5,No,11,1653
6075-QMNRR,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),49.75,2535.55,No,59,3964
5378-IKEEG,Female,0,No,No,1,No,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Manual,35.75,35.75,Yes,36,4529
5966-EMAZU,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Manual,108.5,6880.85,No,33,2611
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,No,25,1286
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.05,637.55,No,13,3245
2718-GAXQD,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,46.0,181.6,Yes,46,781
2055-BFOCC,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,No,39,1545
8180-AKMJV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),44.55,44.55,No,8,4780
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,103.45,1539.8,No,42,1886
5566-SOEZD,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,No,4,4588
9842-EFSYY,Female,0,No,Yes,4,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,57.2,223.75,No,57,3964
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Manual,110.75,7751.7,No,33,591
4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.7,1174.35,No,13,657
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Monthly,Yes,Manual,97.05,4385.05,No,57,1264
0930-EHUZA,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Manual,76.35,2606.35,No,3,1856
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Monthly,Yes,Manual,89.4,1539.45,Yes,28,4963
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,18.9,18.9,No,52,4799
3703-KBKZP,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.45,1261.35,No,29,4959
1449-XQEMT,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.8,58.15,Yes,48,728
2626-URJFX,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,50.9,225.6,Yes,48,2919
4973-MGTON,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,No,13,2103
3682-YEUWS,Male,0,Yes,Yes,10,Yes,Yes,No,No,No,No,No,No,No,Monthly,Yes,Manual,24.4,253.9,No,11,3878
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,20.05,400,No,54,4285
2612-RRIDN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,81.0,340.85,Yes,34,1575
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,98.35,2515.3,Yes,25,2188
3446-QDSZF,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Credit card (automatic),55.5,227.35,No,53,543
3669-LVWZB,Male,0,No,No,5,No,No,DSL,No,Yes,No,No,Yes,Yes,Monthly,Yes,Manual,51.0,305.95,Yes,36,3389
6892-EZDTG,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthly,Yes,Manual,91.65,365.4,Yes,17,2076
5117-IFGPS,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,84.3,2357.75,No,50,4972
7379-FNIUJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthly,No,Manual,100.2,198.5,No,7,2254
1627-AFWVJ,Female,0,No,No,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.4,554.25,No,54,512
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,90.85,90.85,Yes,9,4140
5884-GCYMI,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,69.4,69.4,Yes,55,2120
3217-FZDMN,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),94.45,742.95,Yes,48,2782
4486-EFAEB,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,20.4,251.65,No,50,4718
0060-FUALY,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Monthly,Yes,Manual,94.75,5597.65,No,25,4670
7853-GVUDZ,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),20.15,20.15,Yes,10,843
7480-QNVZJ,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,95.7,4816.7,Yes,54,871
6954-OOYZZ,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),44.35,768.05,No,17,4964
7088-FBAWU,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Monthly,No,Manual,74.55,1215.8,No,17,2140
8313-AFGBW,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Manual,73.6,3522.65,No,38,2761
3943-KDREE,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.95,1834.95,Yes,25,3369
9239-ZBZZV,Female,0,No,No,6,No,No,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,47.95,305.1,Yes,58,4961
3097-IDVPU,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Monthly,No,Credit card (automatic),50.1,910.45,No,17,4773
4398-HSCJH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Monthly,Yes,Manual,63.6,155.65,Yes,25,1878
2197-OMWGI,Female,1,Yes,Yes,68,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Manual,53.0,3656.25,No,46,2626
2303-PJYHN,Female,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),19.85,52,No,60,1540
9795-VOWON,Male,0,No,No,7,No,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,8,3615
1237-WIYYZ,Female,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.55,389.25,No,16,4305
1987-AUELQ,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.05,1873.7,No,4,1012
7852-LECYP,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,No,Credit card (automatic),93.8,1261,No,52,3886
4430-UZIPO,Male,0,No,No,3,No,No,DSL,No,Yes,No,Yes,No,No,Monthly,Yes,Manual,36.85,108.7,Yes,22,1539
4822-LPTYJ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,3,3113
8165-CBKXO,Male,0,Yes,Yes,66,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,28,4983
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.8,469.65,No,17,3047
4855-SNKMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,44.1,44.1,Yes,13,3906
9593-CVZKR,Female,0,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Manual,24.45,1385.85,No,29,3263
8595-SIZNC,Female,1,Yes,No,22,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.6,548.8,No,25,2356
8008-HAWED,Male,0,No,No,14,No,No,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,50.75,712.75,Yes,47,3618
7124-UGSUR,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405,Yes,53,1057
1862-SKORY,Female,1,Yes,No,40,No,No,DSL,No,Yes,No,No,Yes,No,Monthly,Yes,Manual,39.3,1637.4,Yes,53,4689
5236-XMZJY,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Monthly,No,Bank transfer (automatic),59.65,2536.55,No,21,3419
4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,16,2951
2694-CIUMO,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),79.55,958.25,No,42,415
5846-ABOBJ,Male,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.45,1730.65,No,46,1727
1439-LCGVL,Female,0,Yes,No,26,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.2,459.6,No,54,1927
0909-SDHNU,Female,0,No,Yes,7,No,No,DSL,Yes,No,No,No,No,No,Monthly,No,Manual,29.8,201.95,No,12,1037
4647-XXZAM,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,45.5,285.2,No,54,4925
1502-XFCVR,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Manual,106.45,6145.85,Yes,2,4784
7740-KKCXF,Male,0,Yes,No,51,No,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),30.05,1529.45,No,46,930
5360-XGYAZ,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,19,3982
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Manual,96.05,1740.7,Yes,21,1945
7912-SYRQT,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),75.1,552.95,Yes,23,3313
3557-HTYWR,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Manual,74.05,3496.3,No,56,1049
4816-JBHOV,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,44.7,93.7,Yes,29,4796
8920-NAVAY,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,17,3029
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.7,301.55,No,53,846
5600-PDUJF,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),49.5,312.7,No,26,2474
8292-TYSPY,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Monthly,Yes,Credit card (automatic),55.0,1046.5,Yes,21,1763
0567-XRHCU,Female,0,Yes,Yes,69,No,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,51,4206
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,74.35,834.2,Yes,46,4907
2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,111.15,6953.4,No,23,532
2359-QWQUL,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,53,3968
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,55.7,899.8,Yes,47,3670
7407-SUJIZ,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.6,541.5,No,3,1019
9150-KPBJQ,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,116.85,No,16,4262
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,18,3562
3654-ARMGP,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,21,451
9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Monthly,Yes,Manual,94.5,4156.8,No,52,2380
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.1,223.6,No,1,1861
1261-FWTTE,Male,1,No,No,23,No,No,DSL,No,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),34.65,768.45,No,27,4271
3528-HFRIQ,Male,1,Yes,No,71,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),52.3,3765.05,No,23,1932
0708-SJDIS,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Monthly,No,Manual,65.0,2157.5,No,8,871
4140-WJAWW,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Monthly,No,Credit card (automatic),19.85,108.05,Yes,43,3002
2073-QBVBI,Female,0,Yes,No,41,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Manual,35.45,1391.65,No,10,3354
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,1379.8,No,8,1867
3320-VEOYC,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,95.6,1273.3,No,54,2689
5231-FIQPA,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Manual,19.85,810.45,No,25,471
6617-WLBQC,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,49,3072
2599-CIPQE,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,No,21,3200
6653-CBBOM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,70.3,70.3,Yes,60,1936
8774-GSBUN,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,25.4,1797.1,No,39,2060
7326-RIGQZ,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.8,377.85,No,21,2751
1401-FTHFQ,Male,0,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.0,445.3,No,49,2685
3247-ZVOUO,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Manual,85.55,851.75,Yes,24,3439
0254-FNMCI,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Manual,109.9,7624.2,No,16,4722
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),50.3,355.1,No,47,602
6101-IMRMM,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,No,Manual,94.5,575.45,Yes,7,152
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Manual,101.5,906.85,No,23,3084
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Monthly,Yes,Manual,89.15,1057.55,No,37,284
7298-IZWLY,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.4,19.4,No,51,1913
9758-MFWGD,Female,1,Yes,Yes,48,No,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,11,3986
3955-JBZZM,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Manual,78.8,1641.3,No,9,4980
1268-ASBGA,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Credit card (automatic),85.35,1375.15,Yes,4,2630
8943-URTMR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,79.65,152.7,Yes,25,270
4815-TUMEQ,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,19.3,185.2,No,60,3280
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,79.6,195.05,Yes,48,1268
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Monthly,No,Manual,96.8,1826.7,No,16,2275
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,20.65,417.5,No,25,749
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.8,344.5,No,22,1931
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Monthly,Yes,Manual,90.6,1660,Yes,46,4059
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Manual,104.6,2180.55,No,35,3866
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Monthly,No,Credit card (automatic),80.05,2835.9,No,29,1038
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,45.15,45.15,No,44,1217
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),73.15,2730.85,No,44,4514
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Manual,99.1,5437.1,No,29,4252
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),20.2,20.2,Yes,1,3820
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,55,4059
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,105.35,5794.45,No,49,810
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),45.65,747.2,No,46,1590
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),79.95,1267.95,No,10,3789
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,15,2979
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.1,1275.6,No,60,3262
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,21,3110
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,75.85,724.65,No,36,4170
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,48.8,1536.75,No,60,4332
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Manual,99.15,3615.6,Yes,51,554
6133-OZILE,Female,0,No,No,18,No,No,DSL,No,No,Yes,Yes,No,No,Monthly,Yes,Manual,35.2,607.3,No,47,880
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Manual,76.25,4154.55,No,35,3488
2911-UREFD,Female,0,Yes,No,39,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Monthly,No,Manual,55.9,2184.35,Yes,59,4822
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,82.35,1852.85,Yes,19,2508
5673-TIYIB,Male,0,No,No,2,No,No,DSL,No,Yes,Yes,Yes,No,No,Monthly,Yes,Credit card (automatic),40.4,77.15,Yes,44,2446
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.9,847.8,No,53,4808
7191-ADRGF,Male,0,Yes,No,44,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,17,2494
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Monthly,No,Bank transfer (automatic),66.3,1923.5,No,10,2568
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,5,1899
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,75.35,338.1,Yes,33,2716
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Manual,85.15,3030.6,Yes,20,4041
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Credit card (automatic),75.35,75.35,No,47,4752
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,104.45,2184.85,No,53,1078
8050-WYBND,Female,0,No,Yes,22,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,42,3698
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.45,921.3,No,41,1582
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,92.15,3875.4,No,10,4517
